record_id,country_code,country_name,region,income_level,date,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,avg_weekly_temp,max_hourly_temp,extreme_heat_hours,avg_humidity,avg_aerosol_depth,max_aerosol_depth
3732,JPN,Japan,East Asia,High,2021-08-29,36.2,138.25,126,-5.72,0.01,24.6,0,1,0,1,66.3,95,62.1,29.6,6.2,19.0,0.0,85.8,72503,63.7,84.3,19.429226190476193,27.84,0,84.47785714285715,0.37196428571428575,0.95
3733,JPN,Japan,East Asia,High,2021-09-05,36.2,138.25,126,-5.2,1.1,44.0,0,0,0,0,65.2,98,79.8,30.2,9.7,19.5,0.0,80.5,72610,66.3,100.0,17.33136904761905,24.54,0,85.85154761904762,0.3033928571428571,0.84
3734,JPN,Japan,East Asia,High,2021-09-12,36.2,138.25,126,-1.82,-0.51,46.7,0,0,0,0,41.0,38,52.9,29.7,2.3,15.0,0.0,83.3,72610,74.6,100.0,16.763095238095236,24.37,0,85.16511904761904,0.2233928571428574,0.57
3735,JPN,Japan,East Asia,High,2021-09-19,36.2,138.25,126,-3.99,0.19,9.7,0,0,0,0,65.0,89,58.3,24.8,5.1,18.8,0.0,87.2,72610,71.9,99.2,16.52785714285714,23.51,0,83.45678571428572,0.15619047619047613,0.41
3736,JPN,Japan,East Asia,High,2021-09-26,36.2,138.25,126,-5.56,0.63,62.8,0,0,0,0,0.0,-23,32.8,34.6,1.7,23.5,0.0,85.2,72610,70.9,95.0,15.021071428571428,22.61,0,86.82482142857143,0.21738095238095245,0.56
3737,JPN,Japan,East Asia,High,2021-10-03,36.2,138.25,126,-5.22,-0.09,19.4,0,1,0,1,28.4,47,77.1,24.8,5.4,22.2,0.0,76.8,72717,55.7,75.5,15.472738095238096,22.35,0,83.42011904761905,0.23517857142857132,0.52
3738,JPN,Japan,East Asia,High,2021-10-10,36.2,138.25,126,-1.4,0.44,63.2,0,0,0,0,71.9,99,94.6,33.9,4.8,23.9,0.0,82.4,72717,76.7,100.0,15.364821428571428,22.2,0,85.53625,0.20375000000000001,0.45
3739,JPN,Japan,East Asia,High,2021-10-17,36.2,138.25,126,-3.9,-0.32,0.0,0,0,0,0,80.9,119,78.6,34.9,12.4,19.2,0.0,82.9,72717,58.1,100.0,6.304107142857142,15.82,0,85.28613095238094,0.11261904761904769,0.43
3740,JPN,Japan,East Asia,High,2021-10-24,36.2,138.25,126,-4.67,-0.19,24.4,0,0,0,0,72.2,114,42.5,20.3,3.5,23.2,0.0,85.1,72717,71.9,100.0,6.57345238095238,14.49,0,85.73470238095238,0.148988095238095,0.4
3741,JPN,Japan,East Asia,High,2021-10-31,36.2,138.25,126,-4.62,-0.44,5.9,0,0,0,0,133.1,206,82.1,36.2,6.0,16.4,0.0,83.8,72717,68.3,88.4,7.626130952380953,15.49,0,82.90220238095237,0.19744047619047628,0.9
3742,JPN,Japan,East Asia,High,2021-11-07,36.2,138.25,126,-1.81,0.49,22.2,0,0,0,0,54.3,80,82.3,30.0,3.8,14.8,0.0,83.3,72823,66.3,100.0,5.34,16.06,0,87.20196428571428,0.1369047619047618,0.45
3743,JPN,Japan,East Asia,High,2021-11-14,36.2,138.25,126,-0.69,0.5,35.7,0,0,0,0,34.4,47,60.4,34.2,6.3,18.2,0.0,81.5,72823,67.1,100.0,4.75452380952381,12.83,0,82.26791666666666,0.20863095238095233,0.78
3744,JPN,Japan,East Asia,High,2021-11-21,36.2,138.25,126,-0.54,0.43,100.6,0,0,0,0,27.9,37,35.2,27.5,2.1,20.8,1.4,81.3,72823,72.9,100.0,2.1526190476190474,12.57,0,87.15541666666667,0.16363095238095224,0.49
3745,JPN,Japan,East Asia,High,2021-11-28,36.2,138.25,126,-3.28,0.02,39.8,0,0,0,0,30.5,49,47.3,34.2,3.8,18.1,0.0,78.6,72823,67.7,100.0,0.4533333333333334,12.0,0,82.0889880952381,0.07327380952380953,0.46
3746,JPN,Japan,East Asia,High,2021-12-05,36.2,138.25,126,2.52,-0.03,90.3,0,0,0,0,47.0,83,62.9,31.0,8.3,18.8,5.1,82.4,72930,71.8,96.4,2.1435119047619047,8.65,0,90.17130952380953,0.0998809523809523,0.42
3747,JPN,Japan,East Asia,High,2021-12-12,36.2,138.25,126,2.63,-0.48,90.9,0,0,0,0,32.7,30,61.9,24.1,3.3,15.2,0.0,86.5,72930,68.1,100.0,-1.0740476190476191,8.02,0,87.10238095238095,0.15494047619047618,0.59
3748,JPN,Japan,East Asia,High,2021-12-19,36.2,138.25,126,2.86,1.04,133.3,0,0,0,0,26.1,22,54.9,35.8,11.7,16.4,0.6,79.8,72930,66.6,98.3,-1.979642857142857,5.21,0,87.83678571428571,0.18089285714285716,1.01
3749,JPN,Japan,East Asia,High,2021-12-26,36.2,138.25,126,-0.19,0.82,108.5,0,0,0,0,29.1,60,45.6,33.2,5.5,24.6,0.0,84.2,72930,72.7,97.7,-6.237619047619048,1.62,0,82.22827380952381,0.08565476190476186,0.53
3750,JPN,Japan,East Asia,High,2022-01-02,36.2,138.25,126,6.23,-0.67,115.5,0,0,0,0,31.7,26,56.8,33.1,3.6,19.8,0.0,86.5,73037,60.9,94.6,-5.634345238095238,2.96,0,84.09678571428572,0.10059523809523808,0.51
3751,JPN,Japan,East Asia,High,2022-01-09,36.2,138.25,126,4.55,0.69,120.9,0,0,0,0,16.9,49,49.6,38.5,7.9,18.6,2.9,82.3,73037,71.6,100.0,-4.330416666666666,5.21,0,85.44244047619047,0.10279761904761904,0.55
3752,JPN,Japan,East Asia,High,2022-01-16,36.2,138.25,126,4.65,-0.05,127.4,0,0,0,0,0.0,-7,46.7,28.6,5.9,11.6,7.9,82.8,73037,74.4,100.0,-6.158333333333333,3.4,0,82.61916666666667,0.0957738095238095,0.3
3753,JPN,Japan,East Asia,High,2022-01-23,36.2,138.25,126,5.03,-0.02,97.3,0,0,0,0,57.2,85,70.8,27.7,5.9,17.1,4.8,85.1,73037,61.2,100.0,-3.332559523809524,4.43,0,85.07065476190476,0.18029761904761904,0.59
3754,JPN,Japan,East Asia,High,2022-01-30,36.2,138.25,126,8.43,-0.35,78.4,1,0,0,1,60.8,81,83.4,36.3,5.4,20.2,9.9,80.7,73037,66.9,93.8,-5.51672619047619,0.17,0,82.20214285714285,0.10345238095238087,0.25
3755,JPN,Japan,East Asia,High,2022-02-06,36.2,138.25,126,9.21,0.52,127.7,0,0,0,0,40.5,54,62.9,32.0,7.9,15.6,8.5,81.0,73143,69.0,100.0,-4.613988095238095,4.04,0,83.82511904761905,0.12595238095238098,0.4
3756,JPN,Japan,East Asia,High,2022-02-13,36.2,138.25,126,6.55,0.73,40.8,0,0,0,0,19.3,61,38.3,31.5,3.1,6.8,1.5,86.7,73143,71.3,100.0,-4.695,2.17,0,85.31625,0.19696428571428587,0.75
3757,JPN,Japan,East Asia,High,2022-02-20,36.2,138.25,126,8.83,-0.78,112.3,1,0,0,1,71.9,87,71.6,28.7,6.2,9.4,29.4,83.8,73143,76.1,100.0,-6.753154761904762,4.03,0,85.55809523809523,0.13017857142857153,0.31
3758,JPN,Japan,East Asia,High,2022-02-27,36.2,138.25,126,9.15,0.76,78.9,0,0,0,0,72.6,112,63.2,33.8,5.3,16.3,4.8,79.1,73143,68.2,99.6,-1.1748214285714287,6.62,0,79.9577380952381,0.33744047619047624,1.26
3759,JPN,Japan,East Asia,High,2022-03-06,36.2,138.25,126,8.79,-0.21,60.2,0,0,0,0,51.2,89,82.6,30.9,0.9,13.7,11.4,85.9,73250,67.7,99.8,0.1749404761904762,10.66,0,73.27291666666667,0.2111309523809525,0.6
3760,JPN,Japan,East Asia,High,2022-03-13,36.2,138.25,126,10.65,1.37,70.5,0,0,0,0,14.6,8,70.1,39.1,5.5,10.0,13.6,79.7,73250,59.6,100.0,4.348214285714286,14.93,0,78.47809523809524,0.3875595238095238,1.55
3761,JPN,Japan,East Asia,High,2022-03-20,36.2,138.25,126,12.36,0.23,82.6,0,0,0,0,53.0,62,80.8,25.0,5.6,19.2,18.8,82.8,73250,75.1,96.8,1.0955357142857143,13.3,0,77.81994047619048,0.32535714285714284,0.74
3762,JPN,Japan,East Asia,High,2022-03-27,36.2,138.25,126,10.71,-0.99,97.0,1,0,0,1,64.4,102,57.6,27.5,5.3,30.0,14.1,88.1,73250,63.2,100.0,3.819583333333333,14.94,0,79.85392857142858,0.2616071428571429,1.12
3763,JPN,Japan,East Asia,High,2022-04-03,36.2,138.25,126,12.09,-0.04,137.2,1,0,0,1,87.0,127,81.8,35.2,3.2,23.2,23.1,85.7,73356,72.4,90.3,5.2735119047619055,15.08,0,78.92119047619047,0.28523809523809535,1.35
3764,JPN,Japan,East Asia,High,2022-04-10,36.2,138.25,126,9.56,-0.1,51.8,0,0,0,0,69.8,103,71.5,33.3,4.8,10.4,9.7,84.9,73356,60.4,98.8,11.008035714285715,20.29,0,77.67369047619047,0.32369047619047625,0.66
3765,JPN,Japan,East Asia,High,2022-04-17,36.2,138.25,126,11.38,0.84,157.0,0,0,0,0,35.0,17,67.2,30.4,7.6,19.9,19.5,85.0,73356,72.5,100.0,9.09470238095238,18.87,0,78.2225,0.3403571428571429,1.14
3766,JPN,Japan,East Asia,High,2022-04-24,36.2,138.25,126,8.26,0.68,104.1,0,0,0,0,72.8,132,78.1,27.0,3.6,25.0,20.0,79.9,73356,70.3,98.7,12.138095238095238,22.1,0,81.57184523809524,0.34761904761904777,0.66
3767,JPN,Japan,East Asia,High,2022-05-01,36.2,138.25,126,8.07,0.26,135.9,0,0,0,0,0.0,12,63.7,34.5,10.0,20.1,11.4,85.1,73463,71.7,100.0,9.747857142857143,20.86,0,70.05583333333333,0.2913690476190476,1.28
3768,JPN,Japan,East Asia,High,2022-05-08,36.2,138.25,126,8.82,0.36,125.3,1,0,0,1,37.2,66,68.3,29.7,2.1,14.7,18.7,84.6,73463,77.5,99.8,12.200952380952382,19.61,0,80.71541666666667,0.3201785714285713,1.07
3769,JPN,Japan,East Asia,High,2022-05-15,36.2,138.25,126,11.01,-0.03,96.7,0,0,0,0,66.9,107,82.9,34.1,3.3,19.1,15.6,77.6,73463,75.8,100.0,11.459464285714287,19.49,0,70.11690476190476,0.5892261904761905,1.49
3770,JPN,Japan,East Asia,High,2022-05-22,36.2,138.25,126,11.35,-0.64,113.9,0,0,0,0,59.2,85,75.2,24.9,9.0,9.0,20.5,84.7,73463,67.0,100.0,13.577976190476189,20.85,0,77.12464285714286,0.48297619047619056,2.03
3771,JPN,Japan,East Asia,High,2022-05-29,36.2,138.25,126,5.01,0.65,113.6,0,0,0,0,40.2,66,63.3,37.4,3.6,22.5,6.3,84.8,73463,69.1,100.0,14.69625,24.01,0,71.37779761904761,0.4832738095238098,1.52
3772,JPN,Japan,East Asia,High,2022-06-05,36.2,138.25,126,7.34,0.44,94.5,0,0,0,0,71.1,106,79.5,26.8,0.0,20.3,6.2,88.5,73570,69.0,88.3,14.076309523809524,21.42,0,83.00607142857143,0.3718452380952382,1.22
3773,JPN,Japan,East Asia,High,2022-06-12,36.2,138.25,126,6.27,0.82,51.4,0,0,0,0,52.2,84,67.0,35.3,0.8,19.9,1.8,82.4,73570,66.9,100.0,14.066845238095238,21.0,0,85.02315476190476,0.3857738095238095,0.89
3774,JPN,Japan,East Asia,High,2022-06-19,36.2,138.25,126,4.55,0.71,83.9,0,0,0,0,33.3,48,48.9,34.4,7.2,19.9,2.7,83.6,73570,73.0,97.3,19.791964285714286,25.47,0,83.71065476190476,0.5263095238095239,0.95
3775,JPN,Japan,East Asia,High,2022-06-26,36.2,138.25,126,6.98,0.0,102.0,0,0,0,0,55.4,72,73.5,27.0,6.3,15.2,8.8,84.3,73570,70.6,100.0,21.79934523809524,28.18,0,78.3439880952381,0.19202380952380946,0.42
3776,JPN,Japan,East Asia,High,2022-07-03,36.2,138.25,126,2.16,-0.43,81.4,0,0,0,0,71.3,116,75.9,25.3,5.6,14.2,0.0,88.6,73676,71.8,90.9,20.534880952380952,25.43,0,85.84892857142857,0.23696428571428568,0.71
3777,JPN,Japan,East Asia,High,2022-07-10,36.2,138.25,126,-0.4,1.1,49.0,0,0,0,0,29.0,38,54.3,32.5,3.9,18.8,0.0,77.6,73676,74.2,100.0,20.429583333333333,25.84,0,87.92208333333333,0.4449404761904763,1.18
3778,JPN,Japan,East Asia,High,2022-07-17,36.2,138.25,126,5.03,0.54,77.2,0,0,0,0,30.2,48,68.0,45.7,11.6,10.7,2.5,83.2,73676,70.4,100.0,20.40482142857143,25.09,0,84.58672619047618,0.44142857142857156,1.5
3779,JPN,Japan,East Asia,High,2022-07-24,36.2,138.25,126,-1.1,0.18,53.3,0,0,0,0,74.0,147,81.3,35.6,8.7,20.6,0.0,84.3,73676,68.5,100.0,22.165178571428573,27.22,0,84.72226190476191,0.295,0.63
3780,JPN,Japan,East Asia,High,2022-07-31,36.2,138.25,126,-2.42,0.81,37.3,0,0,0,0,24.4,23,60.4,38.9,5.8,15.5,0.0,84.5,73676,73.9,99.6,22.839523809523808,28.18,0,82.24559523809523,0.28892857142857153,0.61
3781,JPN,Japan,East Asia,High,2022-08-07,36.2,138.25,126,-1.55,0.3,68.2,0,0,0,0,107.0,167,78.2,32.4,2.2,13.5,0.0,78.6,73783,71.5,100.0,22.045714285714286,26.77,0,85.96934523809524,0.334404761904762,0.61
3782,JPN,Japan,East Asia,High,2022-08-14,36.2,138.25,126,-3.96,0.3,28.0,0,0,0,0,62.7,92,74.9,29.7,3.2,12.4,0.0,78.4,73783,75.4,100.0,20.72452380952381,26.19,0,85.73428571428572,0.42934523809523817,1.21
3783,JPN,Japan,East Asia,High,2022-08-21,36.2,138.25,126,-2.78,0.21,29.9,0,1,0,1,33.6,35,61.9,24.1,5.1,17.4,0.0,83.4,73783,73.1,83.2,21.810535714285713,27.77,0,87.0872619047619,0.449642857142857,1.43
3784,JPN,Japan,East Asia,High,2022-08-28,36.2,138.25,126,-7.22,1.14,0.0,0,0,0,0,110.6,165,100.4,31.7,7.9,22.5,0.0,84.1,73783,70.0,100.0,19.84714285714286,26.15,0,88.13732142857143,0.2651190476190477,0.87
3785,JPN,Japan,East Asia,High,2022-09-04,36.2,138.25,126,-3.04,1.22,104.3,0,0,0,0,60.3,122,57.1,40.2,7.6,16.3,0.0,81.3,73890,78.1,100.0,19.73125,27.16,0,87.25434523809524,0.17279761904761898,0.33
3786,JPN,Japan,East Asia,High,2022-09-11,36.2,138.25,126,-7.18,-0.36,91.5,0,0,0,0,34.9,70,64.1,18.1,4.2,13.5,0.0,88.1,73890,74.4,99.1,19.444761904761904,25.54,0,86.33285714285714,0.19095238095238098,0.46
3787,JPN,Japan,East Asia,High,2022-09-18,36.2,138.25,126,-2.21,-0.06,57.3,0,0,0,0,28.7,38,64.7,30.0,0.7,20.4,0.0,82.9,73890,66.0,94.6,16.555059523809526,25.06,0,90.23142857142857,0.14523809523809522,0.3
3788,JPN,Japan,East Asia,High,2022-09-25,36.2,138.25,126,-4.02,0.04,49.4,0,0,0,0,43.6,74,61.6,22.0,1.4,15.7,0.0,84.7,73890,65.2,100.0,16.07410714285714,23.66,0,81.40107142857143,0.164702380952381,0.43
3789,JPN,Japan,East Asia,High,2022-10-02,36.2,138.25,126,-7.0,0.02,44.6,0,0,0,0,44.1,75,68.5,31.2,7.8,18.3,0.0,85.2,73996,71.4,94.5,11.967857142857142,20.83,0,86.48345238095237,0.17351190476190473,0.58
3790,JPN,Japan,East Asia,High,2022-10-09,36.2,138.25,126,-5.71,0.05,56.8,0,0,0,0,59.8,68,53.8,25.3,5.6,24.8,0.0,84.8,73996,65.3,95.3,11.721130952380953,22.08,0,88.25821428571427,0.12684523809523807,0.27
3791,JPN,Japan,East Asia,High,2022-10-16,36.2,138.25,126,-2.14,0.67,21.1,0,0,0,0,17.8,39,62.2,25.9,5.3,25.4,0.0,86.4,73996,56.9,94.7,9.881369047619048,20.22,0,83.56041666666667,0.22595238095238088,0.78
3792,JPN,Japan,East Asia,High,2022-10-23,36.2,138.25,126,-5.1,0.72,104.3,0,0,0,0,33.2,41,49.9,37.4,3.2,16.3,0.0,77.5,73996,67.8,96.5,6.067440476190477,15.59,0,82.25952380952381,0.16773809523809532,0.74
3793,JPN,Japan,East Asia,High,2022-10-30,36.2,138.25,126,-5.25,0.53,85.4,0,0,0,0,40.2,61,64.9,42.5,2.0,12.0,0.0,79.3,73996,72.0,99.9,7.130654761904762,16.31,0,85.0047619047619,0.1433928571428571,0.65
3794,JPN,Japan,East Asia,High,2022-11-06,36.2,138.25,126,-1.28,0.09,64.2,0,0,0,0,86.0,107,58.6,33.3,0.0,16.3,0.0,84.9,74103,71.8,96.7,6.145238095238096,15.45,0,79.81291666666667,0.14202380952380958,0.47
3795,JPN,Japan,East Asia,High,2022-11-13,36.2,138.25,126,-4.58,-0.46,51.2,0,0,0,0,52.4,83,80.5,34.1,6.4,22.4,0.0,81.8,74103,75.9,100.0,5.248511904761905,15.01,0,84.97184523809524,0.15172619047619051,0.6
3796,JPN,Japan,East Asia,High,2022-11-20,36.2,138.25,126,-3.26,0.73,48.6,0,0,0,0,98.2,131,92.0,31.5,6.2,11.8,0.0,86.4,74103,77.4,97.8,4.846785714285714,13.69,0,92.25595238095238,0.12672619047619033,0.36
3797,JPN,Japan,East Asia,High,2022-11-27,36.2,138.25,126,-2.29,0.65,45.0,0,0,0,0,20.7,41,65.7,36.5,4.6,9.6,0.0,86.8,74103,66.5,98.7,4.102321428571429,13.68,0,86.44761904761906,0.10619047619047614,0.42
3798,JPN,Japan,East Asia,High,2022-12-04,36.2,138.25,126,-0.38,-0.89,0.0,0,0,0,0,48.0,63,83.9,32.8,3.5,11.5,0.3,80.7,74209,72.0,94.3,0.5820238095238095,8.44,0,85.79077380952381,0.17035714285714287,0.77
3799,JPN,Japan,East Asia,High,2022-12-11,36.2,138.25,126,0.95,1.04,55.5,0,0,0,0,60.3,82,72.8,27.0,6.9,19.5,0.0,78.2,74209,53.2,100.0,-1.2793452380952381,6.02,0,85.7982738095238,0.1490476190476191,0.65
3800,JPN,Japan,East Asia,High,2022-12-18,36.2,138.25,126,4.19,-0.25,82.6,0,0,0,0,58.9,113,56.8,28.5,2.1,13.1,2.3,82.8,74209,74.2,100.0,-4.494166666666667,4.93,0,82.99089285714285,0.07029761904761903,0.34
3801,JPN,Japan,East Asia,High,2022-12-25,36.2,138.25,126,2.47,0.16,80.8,0,0,0,0,50.1,58,37.5,29.4,10.9,18.7,0.0,83.1,74209,69.9,96.5,-4.098869047619048,3.45,0,89.4245238095238,0.07148809523809517,0.44
3802,JPN,Japan,East Asia,High,2023-01-01,36.2,138.25,126,3.67,0.18,84.0,0,0,0,0,45.8,68,75.1,40.4,0.0,15.5,0.0,83.8,74316,72.5,100.0,-5.5495833333333335,1.94,0,88.41505952380952,0.09273809523809524,0.39
3803,JPN,Japan,East Asia,High,2023-01-08,36.2,138.25,126,4.78,-0.13,91.1,0,0,0,0,39.9,76,82.4,37.2,11.8,21.6,4.7,84.5,74316,69.9,100.0,-1.4294047619047618,8.22,0,81.17107142857142,0.17255952380952377,0.69
3804,JPN,Japan,East Asia,High,2023-01-15,36.2,138.25,126,8.13,0.07,58.8,0,0,0,0,47.5,57,62.1,21.7,5.1,13.9,13.4,82.2,74316,68.1,90.5,-1.7116666666666667,7.79,0,85.82380952380952,0.23910714285714274,1.11
3805,JPN,Japan,East Asia,High,2023-01-22,36.2,138.25,126,6.23,0.33,110.7,0,0,0,0,17.7,15,55.0,33.2,6.4,23.1,0.0,86.0,74316,74.9,100.0,-6.582023809523809,3.5,0,82.62059523809523,0.1970238095238094,0.78
3806,JPN,Japan,East Asia,High,2023-01-29,36.2,138.25,126,6.83,0.29,113.9,0,0,0,0,32.6,63,48.0,35.0,6.5,25.9,16.8,84.3,74316,69.0,100.0,-5.175,1.71,0,84.68416666666667,0.1935714285714286,0.68
3807,JPN,Japan,East Asia,High,2023-02-05,36.2,138.25,126,8.75,0.36,63.1,0,0,0,0,75.8,114,74.0,31.6,0.3,21.0,10.3,82.0,74423,53.4,92.1,-1.0825,7.08,0,78.1229761904762,0.2244642857142856,1.0
3808,JPN,Japan,East Asia,High,2023-02-12,36.2,138.25,126,11.4,0.47,86.4,1,0,0,1,38.0,74,57.2,28.4,7.6,23.9,21.2,81.7,74423,71.9,99.8,-2.8929761904761904,7.96,0,85.52904761904762,0.23351190476190475,1.24
3809,JPN,Japan,East Asia,High,2023-02-19,36.2,138.25,126,11.85,-0.17,133.0,0,0,0,0,35.1,35,43.3,30.3,2.0,17.9,13.5,81.6,74423,74.6,100.0,-1.9320238095238094,8.39,0,80.92178571428572,0.23476190476190484,1.37
3810,JPN,Japan,East Asia,High,2023-02-26,36.2,138.25,126,13.11,0.2,123.2,0,0,0,0,38.6,34,55.0,32.5,5.3,24.4,13.9,83.8,74423,70.0,95.0,-0.3813095238095238,8.85,0,76.50136904761905,0.1904761904761904,0.54
3811,JPN,Japan,East Asia,High,2023-03-05,36.2,138.25,126,10.22,0.3,103.4,0,0,0,0,58.4,104,57.2,26.6,5.2,16.7,9.0,79.6,74529,74.6,97.9,4.876309523809524,14.38,0,67.15184523809523,0.3644047619047619,1.28
3812,JPN,Japan,East Asia,High,2023-03-12,36.2,138.25,126,11.56,0.57,131.7,2,0,0,2,32.8,23,62.5,33.0,8.9,11.7,30.1,89.3,74529,70.3,100.0,4.123571428571428,14.12,0,79.4085119047619,0.32541666666666674,1.21
3813,JPN,Japan,East Asia,High,2023-03-19,36.2,138.25,126,11.15,0.34,137.0,1,0,0,1,7.3,13,73.7,31.0,4.7,17.9,17.2,84.2,74529,75.0,98.4,6.464940476190476,18.36,0,82.615,0.2701785714285715,0.73
3814,JPN,Japan,East Asia,High,2023-03-26,36.2,138.25,126,10.2,1.03,156.7,0,0,0,0,47.2,87,54.9,34.4,5.2,23.7,13.1,80.3,74529,74.8,96.2,5.956666666666667,16.14,0,74.63613095238095,0.30369047619047623,0.76
3815,JPN,Japan,East Asia,High,2023-04-02,36.2,138.25,126,15.11,-0.49,97.5,0,0,0,0,60.1,83,58.1,41.8,2.9,16.7,20.2,86.6,74636,61.0,93.9,7.34720238095238,15.15,0,78.73416666666667,0.33059523809523816,1.11
3816,JPN,Japan,East Asia,High,2023-04-09,36.2,138.25,126,10.72,0.37,133.4,1,0,0,1,44.8,57,82.3,38.0,6.4,19.6,16.0,81.0,74636,73.6,99.4,6.61672619047619,16.98,0,72.00136904761905,0.3972619047619048,1.38
3817,JPN,Japan,East Asia,High,2023-04-16,36.2,138.25,126,9.15,0.66,76.8,0,0,0,0,34.7,56,63.1,37.8,11.6,16.5,11.4,83.0,74636,60.8,93.6,8.61029761904762,21.39,0,74.94583333333333,0.3541666666666665,1.62
3818,JPN,Japan,East Asia,High,2023-04-23,36.2,138.25,126,11.82,0.41,135.7,0,0,0,0,35.5,59,59.3,32.2,4.1,19.0,23.3,84.4,74636,67.5,97.0,7.703571428571429,19.94,0,73.76386904761905,0.2275595238095238,0.66
3819,JPN,Japan,East Asia,High,2023-04-30,36.2,138.25,126,10.12,0.87,136.2,0,0,0,0,54.1,68,67.8,34.9,5.0,15.1,22.3,84.4,74636,72.0,97.5,11.315059523809524,21.46,0,71.31470238095238,0.29303571428571423,1.15
3820,JPN,Japan,East Asia,High,2023-05-07,36.2,138.25,126,13.65,0.21,158.7,0,0,0,0,0.0,30,33.0,31.9,10.2,23.2,22.6,85.0,74742,76.4,96.7,10.586130952380952,21.1,0,73.66547619047618,0.22386904761904766,0.81
3821,JPN,Japan,East Asia,High,2023-05-14,36.2,138.25,126,9.15,0.1,115.4,0,0,0,0,66.3,92,73.3,26.4,1.8,18.6,13.8,84.3,74742,78.8,100.0,13.34220238095238,24.57,0,74.81494047619047,0.30488095238095253,0.68
3822,JPN,Japan,East Asia,High,2023-05-21,36.2,138.25,126,8.57,0.34,98.4,0,0,0,0,22.5,66,51.1,26.5,3.6,31.4,11.9,78.2,74742,64.9,96.1,12.733690476190478,22.21,0,80.7697619047619,0.616607142857143,3.81
3823,JPN,Japan,East Asia,High,2023-05-28,36.2,138.25,126,9.01,-0.46,135.6,1,0,0,1,52.6,93,69.4,25.4,6.2,20.4,21.9,84.3,74742,69.9,100.0,15.41529761904762,21.54,0,82.91089285714285,0.31541666666666646,0.84
3824,JPN,Japan,East Asia,High,2023-06-04,36.2,138.25,126,9.82,-0.47,68.2,0,0,0,0,17.8,29,75.1,33.0,1.4,17.3,18.1,81.8,74849,69.1,89.8,15.016428571428573,22.08,0,78.65857142857142,0.47291666666666654,1.47
3825,JPN,Japan,East Asia,High,2023-06-11,36.2,138.25,126,8.98,0.92,88.5,0,0,0,0,35.4,32,50.0,25.8,3.6,24.3,8.1,82.9,74849,75.4,100.0,17.19952380952381,24.83,0,85.41196428571428,0.571845238095238,1.71
3826,JPN,Japan,East Asia,High,2023-06-18,36.2,138.25,126,1.96,0.75,92.7,0,0,0,0,1.5,8,44.6,34.1,5.7,24.4,0.0,91.0,74849,72.9,100.0,17.17470238095238,25.87,0,81.46410714285715,0.3158333333333334,0.91
3827,JPN,Japan,East Asia,High,2023-06-25,36.2,138.25,126,6.44,0.35,92.7,0,0,0,0,80.3,116,82.0,42.7,4.7,8.2,2.0,82.4,74849,71.5,95.8,19.97214285714286,24.49,0,84.92410714285714,0.3665476190476191,0.89
3828,JPN,Japan,East Asia,High,2023-07-02,36.2,138.25,126,2.79,0.45,51.3,0,0,0,0,35.2,74,55.7,35.9,5.0,18.2,2.7,85.1,74956,60.7,100.0,20.61142857142857,26.81,0,75.79107142857143,0.38619047619047625,0.82
3829,JPN,Japan,East Asia,High,2023-07-09,36.2,138.25,126,4.12,-0.02,74.9,0,0,0,0,0.0,-10,51.8,37.3,10.5,16.6,6.0,85.3,74956,69.3,92.0,20.934464285714284,25.86,0,88.04738095238095,0.40053571428571433,0.7
3830,JPN,Japan,East Asia,High,2023-07-16,36.2,138.25,126,5.14,-0.02,42.9,0,0,0,0,53.1,78,92.0,34.9,5.4,3.8,3.0,85.9,74956,79.3,100.0,22.20184523809524,29.59,0,79.81684523809524,0.22089285714285736,0.63
3831,JPN,Japan,East Asia,High,2023-07-23,36.2,138.25,126,1.34,-0.07,116.3,0,0,0,0,41.5,52,62.7,36.8,0.6,19.7,0.0,84.2,74956,62.3,100.0,22.874464285714286,28.12,0,79.61982142857143,0.22547619047619052,0.31
3832,JPN,Japan,East Asia,High,2023-07-30,36.2,138.25,126,1.44,0.74,59.5,0,0,0,0,34.2,30,53.8,33.8,2.1,21.2,0.0,84.0,74956,61.2,97.1,22.69,27.78,0,79.42761904761905,0.2394642857142856,0.42
3833,JPN,Japan,East Asia,High,2023-08-06,36.2,138.25,126,-3.66,-0.27,38.1,0,0,0,0,39.9,64,68.3,26.3,1.9,19.0,0.0,79.7,75062,78.1,100.0,21.92720238095238,26.98,0,85.11297619047619,0.18863095238095232,0.37
3834,JPN,Japan,East Asia,High,2023-08-13,36.2,138.25,126,-2.17,0.4,27.8,0,0,0,0,55.3,54,50.6,25.6,5.0,15.7,0.0,85.8,75062,68.5,100.0,21.868392857142858,28.47,0,87.54654761904762,0.2325,0.45
3835,JPN,Japan,East Asia,High,2023-08-20,36.2,138.25,126,-3.4,0.02,24.0,0,0,0,0,46.8,58,69.0,28.9,5.2,9.8,0.0,88.7,75062,78.4,91.1,22.46607142857143,27.25,0,86.07916666666667,0.17470238095238114,0.32
